"BIBTEXKEY","first_name","middle_name","last_name","full_name","JOURNAL","NUMBER","PAGES","TITLE","TYPE","VOLUME","YEAR","DOI","URL","AFFILIATIONS","AUTHOR_KEYWORDS","PUBLICATION_STAGE","SOURCE","Affiliation_country","Affiliation_country_code","Gender","Gender.Probability","Gender.Count","composite_name","author_id","paper_id_author_id","author_order","author_last","author_single","unique_name","OA","Citations"
"Fernholz2025","Alexander",NA,"Schmidt","Alexander Schmidt","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Switzerland","CH","male",1,5075,"Alexander Schmidt","author6","Fernholz2025_author6",6,0,0,"schmidt_alexander","Undefined",0
"Fernholz2025","Antonia",NA,"Bendau","Antonia Bendau","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","female",0.98,4221,"Antonia Bendau","author7","Fernholz2025_author7",7,0,0,"bendau_antonia","Undefined",0
"Fernholz2025","Jens",NA,"Plag","Jens Plag","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","male",1,62858,"Jens Plag","author8","Fernholz2025_author8",8,1,0,"plag_jens","Undefined",0
"Greasley2025","Alinka","E","Greasley","Alinka E Greasley","Psychology of Music",NA,NA,"Age is just a number: Persistent participation in Electronic Dance Music by women over 40 years","Article",NA,2025,"10.1177/03057356251329229","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004356819&doi = 10.1177%2f03057356251329229&partnerID = 40&md5 = 550301463584acf30a80b7149be7c732","School of Music, University of Leeds, Leeds, United Kingdom; School of Performance and Cultural Industries, University of Leeds, Leeds, United Kingdom","ageing; Electronic Dance Music; older women; participation; wellbeing","Article in press","Scopus","United Kingdom","GB","female",0.94,31,"Alinka Greasley","author1","Greasley2025_author1",1,0,0,"greasley_alinka","Undefined",0
"Greasley2025","Alice",NA,"O’Grady","Alice O’Grady","Psychology of Music",NA,NA,"Age is just a number: Persistent participation in Electronic Dance Music by women over 40 years","Article",NA,2025,"10.1177/03057356251329229","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004356819&doi = 10.1177%2f03057356251329229&partnerID = 40&md5 = 550301463584acf30a80b7149be7c732","School of Music, University of Leeds, Leeds, United Kingdom; School of Performance and Cultural Industries, University of Leeds, Leeds, United Kingdom","ageing; Electronic Dance Music; older women; participation; wellbeing","Article in press","Scopus","United Kingdom","GB","female",1,32928,"Alice O’Grady","author2","Greasley2025_author2",2,0,0,"o’grady_alice","Undefined",0
"Greasley2025","Shauna","E","Stapleton","Shauna E Stapleton","Psychology of Music",NA,NA,"Age is just a number: Persistent participation in Electronic Dance Music by women over 40 years","Article",NA,2025,"10.1177/03057356251329229","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004356819&doi = 10.1177%2f03057356251329229&partnerID = 40&md5 = 550301463584acf30a80b7149be7c732","School of Music, University of Leeds, Leeds, United Kingdom; School of Performance and Cultural Industries, University of Leeds, Leeds, United Kingdom","ageing; Electronic Dance Music; older women; participation; wellbeing","Article in press","Scopus","United Kingdom","GB","female",1,3681,"Shauna Stapleton","author3","Greasley2025_author3",3,1,0,"stapleton_shauna","Undefined",0
"Komarenko2025","Oksana",NA,"Komarenko","Oksana Komarenko","Psychology of Music",NA,NA,"How music education students embrace pre-performance rituals to enhance their craft","Article",NA,2025,"10.1177/03057356251331062","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004349162&doi = 10.1177%2f03057356251331062&partnerID = 40&md5 = d85e6947311e7fea032a7b82c5737f20","Department of Music Education, Ball State University, Muncie, IN, United States; Department of Educational Psychology, Ball State University, Muncie, IN, United States","emotion management; performance; rituals; routines; socio-emotional learning","Article in press","Scopus","United States","US","female",1,4673,"Oksana Komarenko","author1","Komarenko2025_author1",1,0,0,"komarenko_oksana","Undefined",0
"Komarenko2025","Rebecca",NA,"Gold","Rebecca Gold","Psychology of Music",NA,NA,"How music education students embrace pre-performance rituals to enhance their craft","Article",NA,2025,"10.1177/03057356251331062","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004349162&doi = 10.1177%2f03057356251331062&partnerID = 40&md5 = d85e6947311e7fea032a7b82c5737f20","Department of Music Education, Ball State University, Muncie, IN, United States; Department of Educational Psychology, Ball State University, Muncie, IN, United States","emotion management; performance; rituals; routines; socio-emotional learning","Article in press","Scopus","United States","US","female",1,232025,"Rebecca Gold","author2","Komarenko2025_author2",2,0,0,"gold_rebecca","Undefined",0
"Komarenko2025","Gerardo",NA,"Ramirez","Gerardo Ramirez","Psychology of Music",NA,NA,"How music education students embrace pre-performance rituals to enhance their craft","Article",NA,2025,"10.1177/03057356251331062","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105004349162&doi = 10.1177%2f03057356251331062&partnerID = 40&md5 = d85e6947311e7fea032a7b82c5737f20","Department of Music Education, Ball State University, Muncie, IN, United States; Department of Educational Psychology, Ball State University, Muncie, IN, United States","emotion management; performance; rituals; routines; socio-emotional learning","Article in press","Scopus","United States","US","male",1,36934,"Gerardo Ramirez","author3","Komarenko2025_author3",3,1,0,"ramirez_gerardo","Undefined",0
"Chantah2025219","Jasmin",NA,"Chantah","Jasmin Chantah","Psychology of Music","2","219 – 234","Music-making facilitates acculturation and reduces acculturative stress: Evidence from a survey of migrants living in Germany","Article","53",2025,"10.1177/03057356241243333","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001637304&doi = 10.1177%2f03057356241243333&partnerID = 40&md5 = ea61d667f127df4b952139c02c8b865b","Department of Psychology, Goethe University Frankfurt, Frankfurt am Main, Germany","acculturation; acculturative stress; Germany; migrants; music","Final","Scopus","Germany","DE","female",0.98,29846,"Jasmin Chantah","author1","Chantah2025219_author1",1,0,0,"chantah_jasmin","Open Access",0
"Chantah2025219","Emily",NA,"Frankenberg","Emily Frankenberg","Psychology of Music","2","219 – 234","Music-making facilitates acculturation and reduces acculturative stress: Evidence from a survey of migrants living in Germany","Article","53",2025,"10.1177/03057356241243333","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001637304&doi = 10.1177%2f03057356241243333&partnerID = 40&md5 = ea61d667f127df4b952139c02c8b865b","Department of Psychology, Goethe University Frankfurt, Frankfurt am Main, Germany","acculturation; acculturative stress; Germany; migrants; music","Final","Scopus","Germany","DE","female",0.99,2937,"Emily Frankenberg","author2","Chantah2025219_author2",2,0,0,"frankenberg_emily","Open Access",0
"Chantah2025219","Zora",NA,"Kasanda","Zora Kasanda","Psychology of Music","2","219 – 234","Music-making facilitates acculturation and reduces acculturative stress: Evidence from a survey of migrants living in Germany","Article","53",2025,"10.1177/03057356241243333","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001637304&doi = 10.1177%2f03057356241243333&partnerID = 40&md5 = ea61d667f127df4b952139c02c8b865b","Department of Psychology, Goethe University Frankfurt, Frankfurt am Main, Germany","acculturation; acculturative stress; Germany; migrants; music","Final","Scopus","Germany","DE","female",0.96,249,"Zora Kasanda","author3","Chantah2025219_author3",3,0,0,"kasanda_zora","Open Access",0
"Chantah2025219","Stephan",NA,"Bongard","Stephan Bongard","Psychology of Music","2","219 – 234","Music-making facilitates acculturation and reduces acculturative stress: Evidence from a survey of migrants living in Germany","Article","53",2025,"10.1177/03057356241243333","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001637304&doi = 10.1177%2f03057356241243333&partnerID = 40&md5 = ea61d667f127df4b952139c02c8b865b","Department of Psychology, Goethe University Frankfurt, Frankfurt am Main, Germany","acculturation; acculturative stress; Germany; migrants; music","Final","Scopus","Germany","DE","male",1,45951,"Stephan Bongard","author4","Chantah2025219_author4",4,1,0,"bongard_stephan","Open Access",0
"Pfeifer2025","Valeria","A","Pfeifer","Valeria A Pfeifer","Psychology of Music",NA,NA,"Feel flows: Language use patterns in the lyrics of Brian Wilson of the Beach Boys","Article",NA,2025,"10.1177/03057356251342808","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105009694756&doi = 10.1177%2f03057356251342808&partnerID = 40&md5 = 8f97560a03f19fc1e182dc22fdbe9d21","Department of Psychology, The University of Arizona, Tucson, United States","I-talk; language analysis; LIWC; song lyrics","Article in press","Scopus","United States","US","female",1,17345,"Valeria Pfeifer","author1","Pfeifer2025_author1",1,0,0,"pfeifer_valeria","Undefined",0
"Pfeifer2025","Ava","G","Naffah","Ava G Naffah","Psychology of Music",NA,NA,"Feel flows: Language use patterns in the lyrics of Brian Wilson of the Beach Boys","Article",NA,2025,"10.1177/03057356251342808","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105009694756&doi = 10.1177%2f03057356251342808&partnerID = 40&md5 = 8f97560a03f19fc1e182dc22fdbe9d21","Department of Psychology, The University of Arizona, Tucson, United States","I-talk; language analysis; LIWC; song lyrics","Article in press","Scopus","United States","US","female",1,13775,"Ava Naffah","author2","Pfeifer2025_author2",2,0,0,"naffah_ava","Undefined",0
